Date;Lat;Lng;Taxon
2019-07-27 00:00:00;49.176988391893;-0.40852620428316;3
2019-07-27 00:00:00;49.206265932848;-0.38211588617181;19
2019-07-27 00:00:00;49.212673973395;-0.32980175132547;2
2019-07-27 00:00:00;49.216665108625;-0.35267348000454;61
2019-07-27 00:00:00;49.219857487158;-0.3813267025806;27
2019-05-02 00:00:00;49.165196230103;-0.34341581607265;55
2019-05-02 00:00:00;49.168451743702;-0.31755009885952;29
2019-05-02 00:00:00;49.171088065951;-0.41781584364921;12
2019-05-02 00:00:00;49.199491427707;-0.42281614039838;5
2019-05-02 00:00:00;49.20273093978;-0.34198350592647;47
2019-05-02 00:00:00;49.224360929517;-0.35893541676924;55
2019-02-04 00:00:00;49.157351239931;-0.41662056865729;53
2019-02-04 00:00:00;49.163792758144;-0.32377161734328;6
2019-02-04 00:00:00;49.173466466645;-0.32252853745827;45
2019-02-04 00:00:00;49.204380689051;-0.3904471543829;17
2019-02-04 00:00:00;49.210036218464;-0.41057896680888;16
2019-02-04 00:00:00;49.213381903151;-0.40597236954924;13
2019-05-11 00:00:00;49.151810425643;-0.35596857812982;40
2019-05-11 00:00:00;49.157728907121;-0.32554558739737;57
2019-05-11 00:00:00;49.176977514612;-0.36817139025098;50
2019-05-11 00:00:00;49.196657368904;-0.42179006759524;36
2019-05-11 00:00:00;49.225684130203;-0.37517757278299;61
2019-08-20 00:00:00;49.204684746329;-0.37371840062421;38
2019-08-20 00:00:00;49.208017646432;-0.31748746686047;46
2019-08-20 00:00:00;49.210517990121;-0.34120822729496;33
2019-08-20 00:00:00;49.21615963335;-0.40510009154901;17
2019-09-06 00:00:00;49.155486382583;-0.37750640937323;30
2019-09-06 00:00:00;49.162276703884;-0.42312848406071;36
2019-09-06 00:00:00;49.170927516292;-0.33076583542535;26
2019-09-06 00:00:00;49.181576495783;-0.3318016704577;5
2019-09-06 00:00:00;49.198511839555;-0.39169214054998;32
2019-09-06 00:00:00;49.207224947227;-0.41959849747811;59
2019-09-06 00:00:00;49.210454424398;-0.33616269734772;8
2019-05-01 00:00:00;49.153743337313;-0.40739869924085;58
2019-05-01 00:00:00;49.196093990944;-0.35000851576813;31
2019-05-01 00:00:00;49.216335344949;-0.38954977871245;34
2019-05-01 00:00:00;49.226749438099;-0.35780361463828;46
2019-06-18 00:00:00;49.158162612063;-0.41030920911264;19
2019-06-18 00:00:00;49.200924630777;-0.41412932076445;36
2019-06-18 00:00:00;49.214031506386;-0.3974098366539;57
2019-06-18 00:00:00;49.225292807573;-0.34660245568668;21
2019-03-30 00:00:00;49.218989132637;-0.3546915319087;19
2019-08-02 00:00:00;49.167744088692;-0.41232312865211;25
2019-08-02 00:00:00;49.179457925906;-0.38497421062225;31
2019-08-02 00:00:00;49.180280329524;-0.40173315222664;58
2019-08-02 00:00:00;49.211434316425;-0.36261579565573;8
2019-08-02 00:00:00;49.225103797845;-0.32334186306419;21
2019-03-07 00:00:00;49.194255794461;-0.32337349575963;45
2019-03-07 00:00:00;49.197058164391;-0.39756492754184;8
2019-03-07 00:00:00;49.216483163818;-0.33152771327561;38
2019-07-28 00:00:00;49.150469720885;-0.3701925577471;22
2019-07-28 00:00:00;49.161744018141;-0.34159160716226;29
2019-07-28 00:00:00;49.163428004786;-0.39485842644107;15
2019-07-28 00:00:00;49.172165094232;-0.40646401713537;58
2019-07-28 00:00:00;49.186573689043;-0.31763804164361;4
2019-07-28 00:00:00;49.190683784482;-0.36431454377165;53
2019-06-06 00:00:00;49.170351088504;-0.34773757523494;43
2019-05-12 00:00:00;49.161384187085;-0.36379313364578;50
2019-05-12 00:00:00;49.174484561196;-0.37253845594171;55
2019-05-12 00:00:00;49.184434331733;-0.33361581175812;29
2019-05-12 00:00:00;49.188157027033;-0.40324846785143;33
2019-05-12 00:00:00;49.19380219467;-0.4168879185101;14
2019-05-12 00:00:00;49.195436980316;-0.42462966503594;61
2019-05-12 00:00:00;49.202805667144;-0.37304103329582;20
2019-06-17 00:00:00;49.179451637379;-0.40782233420461;2
2019-06-17 00:00:00;49.198974365576;-0.32302863543462;21
2019-06-17 00:00:00;49.223102935673;-0.31722028768426;18
2019-02-21 00:00:00;49.162837482232;-0.33602484571971;24
2019-02-21 00:00:00;49.177843006272;-0.40752176563665;55
2019-02-21 00:00:00;49.178964765818;-0.33418071444761;49
2019-02-21 00:00:00;49.188087874522;-0.35426226856858;40
2019-02-21 00:00:00;49.214610266476;-0.39845962667894;56
2019-04-18 00:00:00;49.150417538733;-0.32523346403409;53
2019-04-18 00:00:00;49.162400219945;-0.4035254882833;51
2019-04-18 00:00:00;49.163309475052;-0.37960105299018;11
2019-04-18 00:00:00;49.168075497658;-0.38353332107775;59
2019-04-18 00:00:00;49.170715574407;-0.37869975883961;7
2019-04-18 00:00:00;49.216876966316;-0.39235591815207;37
2019-01-20 00:00:00;49.153798882848;-0.35433433499103;30
2019-01-20 00:00:00;49.180806599414;-0.32294219964379;15
2019-07-14 00:00:00;49.153279702728;-0.32748867707299;16
2019-07-14 00:00:00;49.156024905339;-0.32453651292613;38
2019-07-14 00:00:00;49.16273250673;-0.33205377036175;60
2019-07-14 00:00:00;49.166692231063;-0.41125953147542;25
2019-07-14 00:00:00;49.182032650714;-0.32552529607452;33
2019-07-14 00:00:00;49.197326998086;-0.35536569753708;22
2019-07-14 00:00:00;49.198005539931;-0.37222614727682;5
2019-07-14 00:00:00;49.202240823455;-0.41596837766636;19
2019-07-13 00:00:00;49.157634476186;-0.4058793745121;15
2019-07-13 00:00:00;49.158762268012;-0.40468262085328;40
2019-07-13 00:00:00;49.164720002538;-0.32764683593176;49
2019-07-13 00:00:00;49.168866167167;-0.4253470042998;16
2019-07-13 00:00:00;49.186028775065;-0.4134959642387;17
2019-07-13 00:00:00;49.187703849628;-0.41608557337224;27
2019-07-13 00:00:00;49.196520619827;-0.42475855727158;48
2019-07-13 00:00:00;49.215137444112;-0.40546529405089;10
2019-05-04 00:00:00;49.18025136407;-0.32988424036112;21
2019-05-04 00:00:00;49.183483649073;-0.40659608325781;30
2019-05-04 00:00:00;49.197470984827;-0.36337058257591;25
2019-05-04 00:00:00;49.19782688193;-0.38424244718468;44
2019-05-04 00:00:00;49.201439865372;-0.39408623717912;42
2019-05-04 00:00:00;49.202807547496;-0.3460986040568;48
2019-05-04 00:00:00;49.213477598743;-0.32195936410781;9
2019-01-08 00:00:00;49.157518093715;-0.41766730513126;49
2019-01-08 00:00:00;49.171180502414;-0.3952639764593;26
2019-01-08 00:00:00;49.171857267326;-0.42241540493807;56
2019-01-08 00:00:00;49.179944461633;-0.35211645481484;60
2019-01-08 00:00:00;49.180689336186;-0.3606353410963;10
2019-01-08 00:00:00;49.192620615232;-0.38765065026833;38
2019-01-08 00:00:00;49.19553779881;-0.31777755077435;44
2019-01-08 00:00:00;49.208956473547;-0.40802784237415;43
2019-01-08 00:00:00;49.226037309727;-0.33565394566767;12
2019-05-26 00:00:00;49.179483301657;-0.39426808765316;52
2019-05-26 00:00:00;49.190054452597;-0.34448504183097;53
2019-05-26 00:00:00;49.197671253631;-0.33271924421005;15
2019-05-26 00:00:00;49.198860987402;-0.40238003751542;43
2019-08-08 00:00:00;49.154876813833;-0.40655069616344;10
2019-08-08 00:00:00;49.16595938019;-0.35951270823963;44
2019-08-08 00:00:00;49.183960764251;-0.42518328695688;48
2019-08-08 00:00:00;49.187252782086;-0.35979209325565;41
2019-07-20 00:00:00;49.150737825671;-0.38434390374757;17
2019-07-20 00:00:00;49.164279336276;-0.34301522106389;55
2019-07-20 00:00:00;49.197308288994;-0.41969541309932;31
2019-07-20 00:00:00;49.212333229417;-0.34982008023588;23
2019-07-20 00:00:00;49.216055489054;-0.31649030146934;27
2019-08-14 00:00:00;49.193355693391;-0.35388112925496;34
2019-08-14 00:00:00;49.206768826866;-0.33310574546801;43
2019-08-14 00:00:00;49.221421554772;-0.31821677775849;21
2019-07-09 00:00:00;49.151465431975;-0.37783166195415;16
2019-07-09 00:00:00;49.167735126152;-0.34604895353699;25
2019-07-09 00:00:00;49.198252136317;-0.39867479588278;19
2019-07-09 00:00:00;49.205615741923;-0.33133217280405;61
2019-07-09 00:00:00;49.21224415971;-0.36685579056777;37
2019-07-09 00:00:00;49.216855626016;-0.38910180031918;22
2019-07-09 00:00:00;49.226593814624;-0.39243325199503;17
2019-05-24 00:00:00;49.206568970618;-0.42119125358025;10
2019-05-24 00:00:00;49.208932753605;-0.35986851978265;60
2019-05-24 00:00:00;49.220090956995;-0.40760005292855;14
2019-08-04 00:00:00;49.177925879734;-0.41788319860734;14
2019-08-04 00:00:00;49.182120458014;-0.3851065104885;45
2019-08-04 00:00:00;49.184004556428;-0.36215153078437;60
2019-08-04 00:00:00;49.188664158951;-0.40451639708914;29
2019-08-04 00:00:00;49.22680234684;-0.39224719531275;19
2019-09-18 00:00:00;49.150226413156;-0.38539340281161;7
2019-09-18 00:00:00;49.165479854464;-0.36274905389724;20
2019-09-18 00:00:00;49.182844786471;-0.33232730921684;36
2019-09-18 00:00:00;49.184499715088;-0.37310102339974;38
2019-09-18 00:00:00;49.187353679188;-0.31747110864278;48
2019-09-18 00:00:00;49.194105989789;-0.33586858616406;12
2019-09-18 00:00:00;49.198263478426;-0.38552089956338;38
2019-09-18 00:00:00;49.214421644636;-0.32031259840764;44
2019-05-30 00:00:00;49.155344896932;-0.41623158832947;6
2019-05-30 00:00:00;49.158066642631;-0.33407124624522;4
2019-05-30 00:00:00;49.164979345311;-0.35180817418946;44
2019-05-30 00:00:00;49.165234478623;-0.42378837520378;43
2019-05-30 00:00:00;49.170751488376;-0.37884414087441;44
2019-05-30 00:00:00;49.197442872707;-0.39609914271692;4
2019-05-30 00:00:00;49.220310274062;-0.4078287104072;26
2019-09-24 00:00:00;49.184986422868;-0.3923530058736;14
2019-09-24 00:00:00;49.200443255606;-0.39192864063364;41
2019-09-24 00:00:00;49.203210751571;-0.32112484730389;30
2019-02-09 00:00:00;49.180658515338;-0.3793847266647;58
2019-02-09 00:00:00;49.183679450028;-0.39961005760105;25
2019-02-09 00:00:00;49.185688658318;-0.40812599424608;61
2019-02-09 00:00:00;49.196747245512;-0.33419107815018;47
2019-02-09 00:00:00;49.226231521365;-0.37055328776268;12
2019-06-11 00:00:00;49.153010393866;-0.34082781204833;31
2019-06-11 00:00:00;49.165623358783;-0.37160441615703;57
2019-06-11 00:00:00;49.171986328567;-0.34601474473337;49
2019-06-11 00:00:00;49.183530095673;-0.37884146146737;14
2019-06-11 00:00:00;49.218664582515;-0.3602929302319;57
2019-06-11 00:00:00;49.221761276012;-0.36841131423237;54
2019-08-09 00:00:00;49.159861438888;-0.41243034008499;7
2019-08-09 00:00:00;49.187250222376;-0.34998501186632;55
2019-08-09 00:00:00;49.194641661836;-0.31998340256102;55
2019-08-09 00:00:00;49.22680666509;-0.3251854335051;50
2019-03-21 00:00:00;49.151739196751;-0.39773759781132;7
2019-03-21 00:00:00;49.162127437678;-0.37918876689114;51
2019-03-21 00:00:00;49.183432055337;-0.35097353910245;25
2019-03-21 00:00:00;49.199802446342;-0.35283940269845;30
2019-03-21 00:00:00;49.201597881511;-0.41848829799583;3
2019-03-21 00:00:00;49.22094966432;-0.42242159255482;15
2019-03-21 00:00:00;49.222897562866;-0.3480905760536;31
2019-03-21 00:00:00;49.223281324223;-0.40454375789203;53
2019-04-07 00:00:00;49.187487599068;-0.33915517796483;15
2019-08-05 00:00:00;49.158965461634;-0.39137341745216;21
2019-08-05 00:00:00;49.171678183929;-0.3314604398584;50
2019-08-05 00:00:00;49.184980613243;-0.41880533808693;48
2019-08-05 00:00:00;49.188527019228;-0.34555225857282;47
2019-08-05 00:00:00;49.199333436489;-0.3707635576861;40
2019-08-05 00:00:00;49.216953469777;-0.36755436459156;3
2019-03-10 00:00:00;49.200682434296;-0.33276461088071;3
2019-03-10 00:00:00;49.206369369564;-0.32431622152571;51
2019-04-28 00:00:00;49.17633457089;-0.39279605532587;40
2019-04-28 00:00:00;49.200607792287;-0.35097801728481;53
2019-04-28 00:00:00;49.219996168423;-0.32921386882318;3
2019-02-17 00:00:00;49.178309898136;-0.32913585016988;44
2019-06-16 00:00:00;49.165032476635;-0.33535994522367;46
2019-06-16 00:00:00;49.171247882092;-0.33785451386934;41
2019-06-16 00:00:00;49.21318639392;-0.3287754107561;60
2019-06-16 00:00:00;49.218863022332;-0.38133462200547;31
2019-08-24 00:00:00;49.15954559905;-0.33304606592776;10
2019-08-24 00:00:00;49.160033607434;-0.34651391722793;50
2019-08-24 00:00:00;49.17988170176;-0.35583473524656;41
2019-08-24 00:00:00;49.203250157808;-0.35933399398653;22
2019-08-24 00:00:00;49.208351515606;-0.39207206516555;23
2019-08-24 00:00:00;49.219145323526;-0.391574662966;45
2019-01-18 00:00:00;49.153273765052;-0.32918483404517;34
2019-01-18 00:00:00;49.182904609302;-0.35143620794751;17
2019-09-04 00:00:00;49.159807338296;-0.42436344998237;7
2019-09-04 00:00:00;49.164183975503;-0.34332945869248;31
2019-09-04 00:00:00;49.18464937876;-0.39550092488974;26
2019-09-04 00:00:00;49.210628236092;-0.3254466983729;28
2019-09-04 00:00:00;49.227291190528;-0.41353503034636;18
2019-07-10 00:00:00;49.162072731909;-0.36704300119011;34
2019-07-10 00:00:00;49.168887346552;-0.34524917101124;32
2019-07-10 00:00:00;49.185396515423;-0.35380363386963;21
2019-07-10 00:00:00;49.192599751077;-0.39874431036683;33
2019-07-10 00:00:00;49.221739026623;-0.36776763562122;48
2019-01-12 00:00:00;49.168383472057;-0.37644029612793;8
2019-01-12 00:00:00;49.172091249076;-0.40505588856842;38
2019-01-12 00:00:00;49.173941941975;-0.34989090245366;56
2019-01-12 00:00:00;49.222766436344;-0.38764059235705;45
2019-04-03 00:00:00;49.154730754773;-0.42389489920922;49
2019-04-03 00:00:00;49.198075020114;-0.32270649280092;30
2019-04-03 00:00:00;49.210567599613;-0.41147923910646;34
2019-04-03 00:00:00;49.220212324087;-0.3699301239037;12
2019-04-08 00:00:00;49.156976939642;-0.32653871212527;6
2019-04-08 00:00:00;49.160421796664;-0.40559086240344;6
2019-04-08 00:00:00;49.162142348523;-0.358985358404;28
2019-04-08 00:00:00;49.164178182383;-0.40940806177678;32
2019-04-08 00:00:00;49.205985951768;-0.32158766142419;7
2019-04-08 00:00:00;49.21524603188;-0.34669813957298;56
2019-02-05 00:00:00;49.172193953182;-0.39000682918774;24
2019-02-05 00:00:00;49.178696536681;-0.41412103171134;36
2019-02-05 00:00:00;49.227303632895;-0.35803364445735;16
2019-03-06 00:00:00;49.161177672884;-0.32179048449062;22
2019-03-06 00:00:00;49.178191569075;-0.36362856020015;46
2019-03-06 00:00:00;49.185240725228;-0.3741066699706;37
2019-03-06 00:00:00;49.211916643997;-0.35302054465422;20
2019-05-21 00:00:00;49.158706587098;-0.38598475421565;25
2019-05-21 00:00:00;49.182333616491;-0.34655691254074;18
2019-05-21 00:00:00;49.208341390632;-0.42060310387621;8
2019-05-21 00:00:00;49.20987055421;-0.42444646762284;60
2019-05-21 00:00:00;49.215650119542;-0.3508214287431;60
2019-07-16 00:00:00;49.151304843938;-0.39551459697802;59
2019-07-16 00:00:00;49.200201459238;-0.32438456487888;37
2019-07-16 00:00:00;49.209184344299;-0.42131951647801;56
2019-07-16 00:00:00;49.21391823214;-0.32314585941555;24
2019-07-16 00:00:00;49.223868052519;-0.39685087023601;12
2019-09-08 00:00:00;49.178645768928;-0.35384818441262;48
2019-06-12 00:00:00;49.151535452692;-0.32198689450966;18
2019-06-12 00:00:00;49.152221120618;-0.36699295102227;54
2019-06-12 00:00:00;49.165557560696;-0.36469037594628;12
2019-06-12 00:00:00;49.16962828795;-0.34884196596555;23
2019-06-12 00:00:00;49.199616846573;-0.40530072660921;35
2019-06-12 00:00:00;49.224225964808;-0.36116671892013;24
2019-01-11 00:00:00;49.152265307829;-0.39464543113159;6
2019-01-11 00:00:00;49.168724954159;-0.37089571248237;57
2019-01-11 00:00:00;49.217930152155;-0.36424087711498;13
2019-01-11 00:00:00;49.223843469558;-0.32928036762727;51
2019-07-25 00:00:00;49.1619361041;-0.37728488777736;34
2019-05-06 00:00:00;49.15290488737;-0.36952990596397;50
2019-05-06 00:00:00;49.155567384798;-0.42545924217384;4
2019-05-06 00:00:00;49.159010046964;-0.39702511764755;17
2019-05-06 00:00:00;49.220324575269;-0.3815930257054;39
2019-05-06 00:00:00;49.223783864631;-0.32972258648081;46
2019-07-15 00:00:00;49.154454241984;-0.3617579685648;5
2019-07-15 00:00:00;49.200950099827;-0.42490607496286;46
2019-05-05 00:00:00;49.154592554405;-0.37609782250421;26
2019-05-05 00:00:00;49.174119424846;-0.35223921972988;57
2019-05-05 00:00:00;49.178660217629;-0.38504547738945;59
2019-05-05 00:00:00;49.191375328561;-0.40248489637207;27
2019-05-05 00:00:00;49.211167614032;-0.40511363144759;37
2019-05-05 00:00:00;49.222751485669;-0.33241856772481;61
2019-09-16 00:00:00;49.175376063601;-0.3642055900109;53
2019-09-16 00:00:00;49.180021907483;-0.40105810042443;52
2019-09-16 00:00:00;49.187365614901;-0.40421830933578;45
2019-09-16 00:00:00;49.192630160385;-0.33631469742926;40
2019-09-16 00:00:00;49.21302482994;-0.38594180282922;55
2019-09-16 00:00:00;49.227148103843;-0.38697375053018;59
2019-06-30 00:00:00;49.178704439991;-0.39398241254259;37
2019-06-30 00:00:00;49.208728591078;-0.42201463078558;40
2019-06-30 00:00:00;49.210891070916;-0.412155710511;12
2019-01-04 00:00:00;49.20720689453;-0.33756206526868;41
2019-01-04 00:00:00;49.223980021191;-0.39759731222009;14
2019-01-15 00:00:00;49.16545574979;-0.35452716213576;8
2019-01-15 00:00:00;49.169850145067;-0.39077816788908;5
2019-01-15 00:00:00;49.18260221458;-0.4187289573337;18
2019-01-15 00:00:00;49.194676754503;-0.37673495064406;33
2019-01-15 00:00:00;49.205719571896;-0.3964368427841;6
2019-04-21 00:00:00;49.223243124529;-0.35028090099106;41
2019-02-15 00:00:00;49.173176200836;-0.36145480577415;53
2019-06-10 00:00:00;49.163493571983;-0.42117022371935;46
2019-06-10 00:00:00;49.165797750007;-0.3250629900327;23
2019-06-10 00:00:00;49.226191918481;-0.40960219511576;30
2019-03-24 00:00:00;49.164881789319;-0.39224902251707;24
2019-03-24 00:00:00;49.186248821986;-0.37934710371336;8
2019-03-24 00:00:00;49.186410056045;-0.31834455315545;7
2019-03-24 00:00:00;49.217510361692;-0.33233070170926;54
2019-03-27 00:00:00;49.173717636839;-0.33996417635968;13
2019-03-27 00:00:00;49.196536016104;-0.343496933435;17
2019-03-27 00:00:00;49.227531827909;-0.31881725846175;57
2019-03-14 00:00:00;49.158998740477;-0.4175446979099;47
2019-03-14 00:00:00;49.166617852665;-0.37907449044269;60
2019-03-14 00:00:00;49.171172453278;-0.37836805790598;9
2019-03-14 00:00:00;49.218547606476;-0.3423507885173;47
2019-03-14 00:00:00;49.219514005504;-0.39435970136961;13
2019-03-14 00:00:00;49.224016806413;-0.34529003476528;59
2019-04-04 00:00:00;49.161484777554;-0.39706314948378;37
2019-04-04 00:00:00;49.176695744993;-0.41386676319847;40
2019-04-04 00:00:00;49.18696395596;-0.39537850871738;22
2019-04-04 00:00:00;49.194625389518;-0.38531601985935;5
2019-04-04 00:00:00;49.224190892311;-0.39095529412115;11
2019-05-03 00:00:00;49.190746618393;-0.3665493658836;41
2019-05-03 00:00:00;49.200471281573;-0.37761892312141;13
2019-05-03 00:00:00;49.208028672259;-0.34863405528944;57
2019-05-03 00:00:00;49.209458483542;-0.38416968260976;4
2019-05-03 00:00:00;49.222148518283;-0.35331674665185;33
2019-05-25 00:00:00;49.179174121984;-0.4189826650667;28
2019-05-25 00:00:00;49.181168604686;-0.39712375389002;6
2019-05-25 00:00:00;49.182316748174;-0.33643466080548;35
2019-05-25 00:00:00;49.217090414123;-0.34264071704671;52
2019-05-27 00:00:00;49.151073176135;-0.40122543132855;25
2019-05-27 00:00:00;49.168858681637;-0.33143105797982;32
2019-05-27 00:00:00;49.192727192167;-0.32517118272772;1
2019-05-27 00:00:00;49.213006521323;-0.38070153068015;6
2019-05-27 00:00:00;49.214839950072;-0.33657700944878;59
2019-08-17 00:00:00;49.170108399771;-0.34073403475201;3
2019-08-17 00:00:00;49.171101809356;-0.33290600417638;34
2019-08-17 00:00:00;49.179574946672;-0.36906092639538;24
2019-02-25 00:00:00;49.162579695476;-0.33694713150086;44
2019-02-25 00:00:00;49.167978064783;-0.39193124968661;1
2019-02-25 00:00:00;49.192506349698;-0.33204471675344;2
2019-08-11 00:00:00;49.159295842675;-0.35616958194589;20
2019-08-11 00:00:00;49.159661955838;-0.38692923637014;38
2019-08-11 00:00:00;49.172992577984;-0.34002902315184;52
2019-08-11 00:00:00;49.184615337742;-0.33836519707888;49
2019-08-11 00:00:00;49.185582765421;-0.3578319540862;13
2019-08-11 00:00:00;49.200146559035;-0.41093485060465;56
2019-02-19 00:00:00;49.15815300604;-0.32605075127678;48
2019-02-19 00:00:00;49.191117131208;-0.41428233192265;13
2019-02-19 00:00:00;49.210263272303;-0.38065523416586;20
2019-02-19 00:00:00;49.223557102008;-0.40897264817785;38
2019-04-25 00:00:00;49.155507045411;-0.36864245822169;56
2019-04-25 00:00:00;49.156164458692;-0.32230217939261;49
2019-04-25 00:00:00;49.194209610782;-0.40381579624228;15
2019-04-25 00:00:00;49.219508260884;-0.34632685198346;13
2019-04-25 00:00:00;49.220427375504;-0.34570994440187;6
2019-04-25 00:00:00;49.22493818093;-0.41170267114099;40
2019-05-28 00:00:00;49.172434160595;-0.42265410421481;18
2019-05-28 00:00:00;49.198859529908;-0.39557381652277;36
2019-09-15 00:00:00;49.168437164556;-0.4143867912339;41
2019-09-15 00:00:00;49.203534570824;-0.32136366758347;36
2019-09-15 00:00:00;49.223653749166;-0.3201778759703;38
2019-07-17 00:00:00;49.156286657172;-0.3454190332761;2
2019-07-17 00:00:00;49.159551720821;-0.34923729555514;42
2019-07-17 00:00:00;49.187198339529;-0.34625719217286;53
2019-07-17 00:00:00;49.197181526319;-0.37474604487335;29
2019-07-17 00:00:00;49.214321855953;-0.32961311181262;46
2019-08-26 00:00:00;49.172857438102;-0.3986654831293;54
2019-02-07 00:00:00;49.160386129256;-0.32440981757436;38
2019-02-07 00:00:00;49.174137620575;-0.31848821112327;9
2019-02-07 00:00:00;49.18296929001;-0.40895554870237;14
2019-02-07 00:00:00;49.189655197529;-0.39003126288187;13
2019-02-07 00:00:00;49.192321310343;-0.41822522988822;36
2019-02-07 00:00:00;49.197533695838;-0.33911394545492;56
2019-02-07 00:00:00;49.211309643119;-0.39757207964044;26
2019-04-11 00:00:00;49.164641667515;-0.31617423935616;57
2019-04-11 00:00:00;49.201925445978;-0.39245836064685;7
2019-04-11 00:00:00;49.213232581227;-0.38845966857374;32
2019-04-11 00:00:00;49.214373776671;-0.42475119431606;10
2019-04-11 00:00:00;49.225973894037;-0.42343317544861;12
2019-04-23 00:00:00;49.183392673912;-0.40232131142411;34
2019-04-23 00:00:00;49.226390103503;-0.39955782265989;26
2019-05-22 00:00:00;49.156639656083;-0.40966389983697;24
2019-05-22 00:00:00;49.172432936967;-0.34153187220087;46
2019-05-22 00:00:00;49.210543385243;-0.36396444589198;45
2019-05-15 00:00:00;49.177043002222;-0.40033427078016;53
2019-05-15 00:00:00;49.193083587399;-0.40801479187505;28
2019-05-15 00:00:00;49.212323850076;-0.33358869901616;30
2019-08-03 00:00:00;49.17865884404;-0.41703709827121;14
2019-08-03 00:00:00;49.180287840374;-0.37514681841005;16
2019-08-03 00:00:00;49.191687707183;-0.37577911988143;36
2019-08-03 00:00:00;49.201198307912;-0.38436531457752;9
2019-08-03 00:00:00;49.21211479093;-0.41276687723184;13
2019-09-09 00:00:00;49.153028545955;-0.34863129095463;60
2019-09-09 00:00:00;49.153640459921;-0.40349739915421;51
2019-09-09 00:00:00;49.190179207994;-0.3870177919684;56
2019-06-07 00:00:00;49.153800128024;-0.40940454479204;56
2019-06-07 00:00:00;49.178480878819;-0.37368420151928;3
2019-06-07 00:00:00;49.185091217648;-0.33567149554258;58
2019-06-07 00:00:00;49.195027450458;-0.41571966101788;51
2019-06-07 00:00:00;49.220947376564;-0.32300689726071;52
2019-01-10 00:00:00;49.152432964561;-0.38072922052043;23
2019-01-10 00:00:00;49.194580568147;-0.37027417779975;52
2019-01-10 00:00:00;49.200920835213;-0.39458783640135;25
2019-01-10 00:00:00;49.203231132579;-0.34781029095715;51
2019-01-10 00:00:00;49.213694233491;-0.36300806353502;25
2019-08-01 00:00:00;49.165922542296;-0.3289424988335;15
2019-08-01 00:00:00;49.171001701308;-0.33306444111587;36
2019-08-01 00:00:00;49.18666084575;-0.36240111851981;22
2019-08-01 00:00:00;49.202759216662;-0.40143585504564;1
2019-08-01 00:00:00;49.217186563878;-0.37779909936376;52
2019-03-18 00:00:00;49.150988840281;-0.38768978180373;29
2019-03-18 00:00:00;49.154448933063;-0.33207946098689;43
2019-03-18 00:00:00;49.157943267027;-0.36497089945627;42
2019-03-18 00:00:00;49.179003868796;-0.40745880198311;54
2019-03-18 00:00:00;49.192260714673;-0.38042127237059;50
2019-03-18 00:00:00;49.225962584649;-0.4241149664619;27
